collect_time,duid,name,sex,age,height,weight,accelerationx,accelerationy,accelerationz,temperature,humidity,lightsensor,pad_value
2020-11-11 17:13:15,8800000000000,tester,m,40,165,72,-0.459,-0.884,-0.047,25.226,18.04,81.92,"[12, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 1, 0, 2, 2, 0, 2, 1, 0, 2, 266, 1, 1, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 4, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 0, 1, 4, 2, 2, 3, 3, 2, 3, 0, 0, 3, 0, 0, 1, 0, 4, 0, 1, 3, 2, 0, 1, 0, 0, 2, 0, 0, 4, 2, 2, 0, 1, 0, 0, 0, 1, 1, 0, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 3, 0, 2, 1, 4, 5, 2, 3, 1, 4, 0, 0, 1, 4, 1, 2]"
2020-11-11 17:13:15,8800000000000,tester,m,40,165,72,-0.459,-0.884,-0.047,25.159,18.068,81.92,"[1, 2, 2, 2, 2, 0, 0, 5, 0, 1, 0, 1, 2, 1, 0, 0, 1, 0, 3, 2, 306, 2, 2, 2, 3, 2, 0, 0, 2, 1, 0, 0, 0, 1, 4, 0, 2, 0, 0, 1, 1, 0, 0, 1, 2, 13, 0, 0, 1, 2, 0, 1, 0, 1, 3, 1, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 4, 1, 0, 3, 1, 9, 2, 4, 1, 4, 5, 3, 2, 2, 1, 0, 0, 0, 1, 5, 1, 1, 1, 0, 1, 3, 0, 0, 2, 2, 0, 9, 1, 0, 2, 0, 2, 2, 2, 2, 2, 1, 0, 0, 0, 2, 0, 0, 0, 1, 3, 0, 2, 0, 0, 1, 1, 0, 2, 0, 0, 0, 3, 0, 0, 1, 1, 3, 3, 0, 1, 5, 1, 0, 0, 1, 0, 4, 0, 1, 0, 0, 1, 1, 2, 2, 0, 4, 1, 2, 3, 0, 2]"
2020-11-11 17:13:15,8800000000000,tester,m,40,165,72,-0.459,-0.884,-0.047,25.164,18.06,61.44,"[1, 2, 0, 1, 2, 1, 0, 1, 1, 3, 838, 1, 1, 1, 4, 0, 0, 2, 2, 2, 5, 0, 3, 3, 2, 3, 2, 2, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 0, 1, 2, 0, 1, 1, 0, 0, 3, 2, 0, 4, 0, 2, 0, 1, 0, 0, 3, 2, 0, 0, 0, 0, 2, 2, 0, 1, 0, 2, 1, 1, 3, 2, 3, 2, 3, 1, 5, 3, 0, 0, 0, 2, 2, 1, 2, 3, 2, 0, 3, 1, 2, 1, 2, 2, 0, 0, 1, 2, 0, 2, 2, 0, 1, 0, 4, 3, 4, 1, 2, 1, 0, 1, 2, 1, 2, 2, 0, 0, 2, 1, 0, 0, 1, 1, 0, 0, 2, 0, 1, 2, 2, 1, 2, 0, 3, 1, 0, 3, 1, 0, 0, 2, 0, 2, 0, 1, 1, 1, 2, 1, 0, 0, 2, 2, 5, 1, 2, 2, 4, 1]"
2020-11-11 17:13:15,8800000000000,tester,m,40,165,72,-0.459,-0.884,-0.047,25.199,18.074,61.44,"[2, 3, 0, 3, 0, 3, 0, 0, 2, 0, 810, 0, 2, 0, 5, 4, 1, 0, 2, 1, 7, 2, 1, 2, 0, 0, 4, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 2, 0, 1, 2, 2, 0, 1, 0, 0, 2, 4, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 1, 4, 1, 3, 2, 4, 1, 3, 2, 1, 2, 3, 3, 1, 49, 0, 1, 0, 1, 0, 3, 1, 3, 0, 0, 0, 4, 0, 0, 1, 2, 1, 1, 1, 1, 1, 4, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 1, 2, 2, 0, 8, 1, 2, 11, 0, 0, 0, 0, 3, 0, 2, 0, 0, 3, 0, 0, 0, 3, 4, 2, 8, 0, 1, 2, 2]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.459,-0.884,-0.047,25.164,18.04,61.44,"[0, 2, 3, 2, 4, 1, 2, 0, 1, 0, 806, 1, 0, 1, 3, 0, 1, 0, 1, 2, 6, 2, 0, 2, 3, 3, 2, 0, 0, 2, 0, 0, 0, 1, 0, 1, 1, 2, 2, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 1, 2, 2, 0, 6, 3, 2, 2, 1, 0, 0, 2, 1, 0, 1, 0, 4, 0, 0, 0, 0, 0, 1, 5, 3, 1, 0, 2, 2, 1, 1, 0, 1, 2, 0, 2, 1, 8, 0, 1, 3, 2, 4, 0, 0, 1, 0, 2, 2, 1, 1, 2, 3, 6, 0, 1, 2, 0, 2, 0, 1, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 4, 0, 0, 2, 6, 2, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 0, 1, 6, 1, 2]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.458,-0.883,-0.047,25.202,18.092,61.44,"[1, 1, 0, 3, 1, 2, 1, 3, 0, 2, 806, 0, 0, 1, 0, 0, 3, 1, 0, 1, 8, 0, 1, 1, 1, 0, 2, 0, 3, 2, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 4, 0, 1, 1, 0, 2, 0, 2, 2, 0, 0, 0, 4, 1, 2, 2, 0, 1, 3, 2, 0, 0, 0, 1, 1, 0, 0, 41, 0, 0, 0, 0, 0, 1, 0, 2, 4, 2, 0, 4, 1, 1, 0, 3, 6, 3, 0, 1, 2, 3, 0, 1, 0, 3, 1, 0, 0, 1, 1, 1, 2, 0, 3, 0, 0, 0, 2, 2, 3, 0, 0, 2, 0, 3, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 2, 3, 0, 2, 4, 2, 0, 0, 0, 1, 4, 3, 3, 2, 0, 1, 0, 1, 4, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 0, 3, 3, 3]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.458,-0.883,-0.047,25.159,18.068,61.44,"[1, 2, 4, 1, 3, 0, 3, 2, 2, 1, 802, 1, 2, 1, 0, 0, 4, 0, 2, 2, 9, 0, 4, 2, 0, 1, 2, 2, 1, 2, 0, 1, 1, 2, 2, 2, 0, 2, 0, 0, 4, 0, 1, 2, 3, 0, 1, 0, 1, 1, 0, 0, 1, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 1, 11, 0, 1, 0, 0, 0, 0, 2, 0, 0, 4, 0, 3, 1, 2, 8, 0, 0, 2, 0, 1, 1, 2, 1, 0, 2, 3, 2, 0, 0, 10, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 3, 0, 0, 0, 2, 3, 1, 0, 1, 1, 0, 0, 0, 0, 5, 0, 4, 2, 0, 4, 0, 1, 1, 1, 2, 0, 1, 3, 1, 0, 3, 0, 0, 1, 4, 3, 0, 2, 2, 0, 0, 0, 0, 1, 4, 2, 0, 0, 2, 1, 2, 2]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.458,-0.883,-0.047,25.191,18.088,81.92,"[2, 2, 3, 0, 4, 2, 1, 1, 4, 2, 829, 1, 2, 3, 3, 0, 3, 1, 1, 0, 29, 0, 3, 2, 1, 0, 3, 0, 3, 0, 0, 3, 1, 5, 1, 1, 3, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 2, 2, 1, 0, 0, 2, 1, 0, 4, 1, 1, 0, 1, 2, 0, 0, 0, 1, 1, 2, 0, 2, 2, 0, 0, 6, 2, 1, 4, 2, 0, 0, 1, 2, 0, 0, 2, 1, 2, 4, 0, 0, 2, 1, 0, 0, 2, 0, 0, 2, 2, 3, 2, 0, 0, 2, 1, 4, 0, 1, 2, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 4, 1, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0, 2]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.458,-0.883,-0.047,25.159,18.074,81.92,"[2, 1, 0, 4, 4, 1, 0, 3, 1, 0, 828, 1, 2, 3, 2, 2, 4, 0, 2, 1, 12, 0, 2, 1, 3, 2, 0, 0, 3, 0, 0, 2, 4, 0, 2, 3, 0, 0, 4, 1, 0, 0, 0, 2, 2, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 8, 1, 0, 1, 0, 2, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 2, 2, 1, 1, 2, 4, 2, 0, 2, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 2, 2, 2, 0, 3, 0, 2, 2, 2, 0, 1, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 1, 0, 0, 0, 2, 4, 0, 2, 1, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.458,-0.883,-0.047,25.194,18.045,81.92,"[0, 0, 5, 1, 2, 2, 3, 7, 0, 0, 822, 1, 2, 3, 0, 0, 2, 1, 0, 2, 4, 0, 0, 0, 0, 2, 1, 2, 0, 3, 0, 0, 2, 1, 0, 0, 3, 0, 0, 1, 0, 0, 3, 2, 0, 0, 1, 3, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 0, 2, 2, 0, 0, 2, 2, 1, 0, 3, 1, 0, 0, 0, 2, 0, 0, 0, 1, 4, 3, 0, 5, 2, 2, 2, 2, 1, 2, 1, 2, 6, 2, 1, 2, 0, 3, 1, 3, 0, 0, 2, 2, 3, 3, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 6, 1, 2, 1, 0, 0, 2, 0, 0, 0, 1, 2, 1, 0, 2, 0, 2, 1, 0, 0, 0, 0, 1, 0, 1, 4, 0, 3]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.458,-0.883,-0.047,25.173,18.079,81.92,"[0, 0, 0, 2, 2, 4, 0, 2, 0, 2, 0, 1, 8, 2, 1, 2, 0, 1, 1, 2, 340, 0, 0, 1, 0, 2, 0, 1, 0, 2, 0, 2, 6, 2, 1, 3, 0, 0, 1, 2, 2, 2, 1, 1, 2, 2, 0, 1, 3, 0, 0, 0, 0, 0, 2, 1, 3, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 2, 1, 2, 1, 0, 0, 0, 3, 1, 0, 2, 0, 0, 0, 0, 0, 3, 2, 0, 0, 2, 3, 4, 3, 4, 3, 0, 1, 1, 2, 1, 0, 2, 1, 0, 1, 1, 3, 0, 3, 2, 0, 0, 0, 1, 1, 2, 4, 1, 1, 2, 1, 0, 2, 4, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 2, 1, 0, 0, 1, 2, 2, 2, 0, 2, 0, 2, 1, 1, 0, 1, 3, 1]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.458,-0.883,-0.047,25.143,18.068,81.92,"[0, 0, 0, 2, 1, 0, 0, 2, 4, 1, 831, 1, 2, 1, 5, 2, 1, 0, 1, 1, 1, 1, 2, 3, 1, 2, 1, 0, 2, 0, 0, 1, 5, 2, 2, 2, 0, 0, 1, 4, 3, 2, 3, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 3, 1, 0, 1, 5, 4, 3, 3, 0, 2, 5, 2, 2, 2, 3, 0, 0, 0, 2, 2, 1, 2, 0, 2, 2, 2, 0, 6, 0, 0, 0, 2, 1, 0, 7, 0, 2, 2, 1, 0, 3, 4, 1, 3, 2, 0, 1, 0, 0, 0, 2, 2, 0, 1, 2, 0, 3, 3, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 2, 0, 0]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.458,-0.884,-0.047,25.189,18.079,61.44,"[0, 1, 4, 1, 0, 0, 1, 7, 3, 3, 834, 2, 0, 1, 0, 2, 3, 0, 0, 1, 6, 1, 0, 0, 3, 0, 2, 3, 2, 0, 0, 2, 1, 2, 1, 4, 1, 0, 2, 2, 3, 0, 1, 2, 0, 0, 3, 4, 1, 0, 0, 0, 0, 1, 4, 0, 2, 0, 1, 0, 0, 2, 3, 2, 0, 0, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 1, 0, 1, 2, 1, 0, 0, 2, 1, 0, 1, 2, 1, 4, 1, 3, 2, 0, 0, 2, 1, 4, 1, 2, 1, 2, 4, 1, 1, 1, 2, 0, 1, 0, 2, 2, 0, 3, 2, 2, 1, 0, 1, 2, 3, 0, 0, 1, 1, 1, 0, 0, 0, 3, 0, 2, 2, 0, 0, 3, 1, 0, 0, 2, 2, 2, 1, 1, 2, 1, 1, 0, 0, 3, 2, 0, 1, 1, 2, 0, 1]"
2020-11-11 17:13:16,8800000000000,tester,m,40,165,72,-0.458,-0.884,-0.047,25.189,18.048,61.44,"[0, 0, 2, 1, 0, 1, 0, 1, 2, 2, 835, 0, 2, 2, 2, 3, 1, 0, 2, 2, 7, 3, 3, 2, 2, 3, 3, 0, 2, 0, 0, 2, 1, 1, 4, 1, 2, 3, 1, 1, 3, 0, 0, 1, 4, 3, 4, 4, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 1, 2, 0, 0, 1, 0, 3, 0, 2, 1, 2, 2, 1, 1, 2, 2, 0, 1, 1, 0, 0, 2, 0, 0, 5, 0, 1, 3, 1, 1, 2, 0, 3, 3, 2, 0, 1, 1, 12, 1, 0, 2, 3, 2, 1, 1, 0, 2, 4, 2, 2, 1, 4, 2, 0, 1, 0, 2, 2, 2, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 5, 4, 0, 0, 1, 0, 2, 1, 2, 0, 2, 0]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.458,-0.884,-0.047,25.202,18.059,61.44,"[0, 0, 2, 2, 0, 1, 1, 0, 3, 2, 829, 0, 3, 2, 3, 2, 1, 3, 2, 2, 8, 0, 3, 3, 3, 4, 2, 2, 0, 0, 0, 1, 1, 2, 0, 1, 1, 2, 1, 1, 3, 0, 2, 2, 4, 2, 3, 1, 2, 1, 0, 0, 1, 0, 1, 0, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2, 1, 2, 0, 2, 0, 0, 1, 2, 2, 0, 2, 2, 0, 1, 0, 2, 7, 2, 1, 0, 4, 0, 3, 2, 3, 2, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 4, 0, 3, 0, 1, 0, 1, 1, 5, 2, 5, 2, 1, 0, 0, 2, 1, 2, 0, 1, 1, 2, 0, 2, 0, 0, 0, 2, 3, 0, 0, 0, 2, 1, 0, 2, 0, 0, 4, 0, 3, 0, 0, 3, 2, 1]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.458,-0.884,-0.047,25.148,18.068,61.44,"[1, 0, 0, 2, 0, 0, 0, 2, 0, 2, 825, 2, 0, 2, 1, 3, 0, 0, 2, 1, 17, 1, 1, 3, 1, 0, 0, 3, 0, 0, 0, 2, 2, 1, 0, 3, 2, 2, 0, 3, 5, 1, 2, 2, 0, 0, 0, 1, 2, 3, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 2, 1, 1, 3, 0, 1, 4, 1, 11, 2, 0, 0, 1, 2, 0, 2, 0, 0, 0, 2, 2, 4, 2, 0, 0, 1, 0, 1, 1, 3, 2, 2, 3, 2, 0, 3, 3, 2, 0, 2, 2, 0, 1, 3, 0, 1, 0, 0, 4, 8, 4, 3, 2, 3, 3, 0, 0, 1, 3, 2, 3, 1, 2, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 2, 2, 2, 0, 1, 3, 0, 0, 2, 0, 2, 0, 0]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.458,-0.884,-0.047,25.189,18.062,81.92,"[1, 1, 3, 2, 0, 0, 1, 3, 0, 1, 826, 0, 0, 2, 1, 0, 0, 2, 3, 0, 41, 2, 1, 1, 3, 0, 2, 0, 2, 2, 0, 3, 0, 2, 0, 2, 0, 0, 0, 0, 6, 2, 0, 0, 3, 3, 1, 3, 1, 2, 0, 1, 3, 1, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 3, 1, 0, 4, 0, 1, 1, 0, 0, 1, 2, 2, 3, 0, 1, 0, 0, 0, 1, 0, 1, 1, 3, 0, 0, 0, 1, 0, 1, 3, 0, 2, 3, 2, 2, 1, 2, 2, 2, 3, 3, 0, 0, 1, 1, 3, 0, 2, 1, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 4, 3, 0, 0, 0, 5, 3, 2, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 0, 3, 1, 0, 1, 1, 2, 1, 2]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.458,-0.884,-0.047,25.183,18.074,81.92,"[0, 0, 17, 0, 3, 2, 3, 0, 0, 2, 895, 0, 1, 2, 0, 1, 0, 4, 0, 3, 6, 2, 0, 2, 3, 3, 0, 2, 0, 0, 1, 0, 0, 1, 2, 0, 2, 0, 3, 1, 2, 1, 1, 3, 1, 0, 2, 3, 1, 1, 0, 1, 0, 1, 3, 0, 2, 0, 2, 0, 0, 0, 2, 2, 2, 0, 0, 0, 1, 2, 2, 0, 2, 2, 2, 3, 1, 1, 0, 1, 0, 0, 2, 0, 3, 1, 0, 4, 3, 2, 0, 0, 2, 2, 0, 0, 2, 3, 1, 1, 3, 3, 2, 4, 1, 6, 4, 29, 0, 3, 0, 1, 2, 2, 1, 2, 0, 1, 0, 1, 0, 2, 2, 1, 3, 4, 2, 1, 0, 4, 2, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 3, 2, 1, 0, 2, 0, 0, 4, 2, 5, 0, 2, 3]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.457,-0.884,-0.047,25.132,18.048,81.92,"[0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 867, 0, 0, 1, 0, 0, 3, 4, 1, 4, 4, 0, 1, 3, 2, 2, 15, 2, 1, 2, 2, 1, 0, 2, 3, 2, 0, 3, 0, 2, 0, 1, 3, 1, 2, 12, 0, 1, 3, 2, 1, 0, 3, 1, 1, 0, 2, 2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 2, 2, 0, 1, 0, 3, 5, 0, 2, 3, 1, 1, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 0, 1, 1, 0, 3, 3, 3, 1, 4, 3, 1, 1, 0, 3, 0, 1, 2, 0, 0, 3, 0, 1, 0, 2, 0, 1, 4, 2, 0, 2, 2, 2, 3, 1, 3, 2, 2, 2, 2, 3, 0, 0, 0, 0, 3, 0, 0, 1, 2, 2, 2, 1, 0, 1, 0, 3, 0, 3, 1, 4, 2, 0]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.457,-0.884,-0.047,25.138,18.068,81.92,"[0, 1, 3, 0, 0, 1, 0, 0, 1, 2, 834, 0, 3, 3, 0, 0, 2, 2, 1, 2, 5, 2, 0, 5, 0, 1, 0, 0, 2, 2, 0, 1, 0, 1, 3, 4, 1, 2, 4, 1, 0, 2, 4, 1, 3, 0, 0, 2, 3, 2, 0, 0, 1, 1, 3, 3, 1, 1, 0, 1, 0, 0, 0, 2, 0, 3, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1, 1, 2, 2, 1, 0, 1, 2, 4, 1, 2, 0, 3, 2, 2, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 1, 0, 1, 4, 2, 1, 1, 1, 1, 0, 3, 0, 2, 0, 0, 2, 0, 2, 1, 0, 1, 0, 1, 3, 2, 2, 16, 0, 0, 0, 3, 2, 0, 0, 2, 3, 0, 0, 2, 0, 1]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.457,-0.884,-0.047,25.143,18.082,81.92,"[0, 1, 0, 1, 3, 2, 0, 0, 1, 2, 831, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 4, 2, 1, 1, 1, 2, 2, 0, 1, 1, 2, 0, 2, 9, 0, 0, 0, 4, 1, 0, 0, 2, 0, 6, 0, 1, 0, 4, 0, 0, 0, 3, 3, 0, 0, 2, 0, 0, 2, 0, 1, 0, 2, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 2, 0, 1, 3, 1, 0, 1, 4, 2, 4, 0, 0, 0, 2, 2, 0, 0, 1, 2, 0, 3, 4, 0, 0, 0, 0, 0, 2, 2, 1, 0, 2, 3, 1, 2, 8, 2, 2, 2, 0, 0, 3, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 1, 0, 2, 0, 0, 3, 2, 1, 0, 0, 2, 4, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.457,-0.884,-0.047,25.138,18.045,81.92,"[0, 0, 4, 0, 1, 2, 0, 0, 0, 0, 829, 0, 2, 0, 3, 3, 2, 0, 0, 0, 4, 0, 2, 3, 0, 0, 4, 1, 5, 4, 0, 2, 2, 2, 1, 0, 0, 0, 4, 2, 3, 2, 2, 2, 1, 0, 3, 0, 0, 1, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 6, 1, 1, 2, 2, 0, 0, 0, 4, 1, 2, 0, 0, 3, 2, 0, 0, 0, 2, 0, 1, 3, 3, 5, 0, 2, 1, 3, 3, 3, 1, 6, 3, 0, 0, 1, 0, 2, 0, 3, 5, 1, 0, 5, 0, 2, 0, 1, 2, 0, 2, 2, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 3, 2, 2, 1, 0, 0]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.457,-0.884,-0.047,25.175,18.048,61.44,"[1, 0, 0, 0, 3, 0, 0, 6, 0, 1, 830, 0, 0, 1, 0, 1, 1, 2, 1, 1, 6, 0, 0, 1, 4, 4, 0, 1, 2, 2, 1, 3, 0, 0, 2, 1, 1, 1, 2, 2, 3, 1, 2, 0, 0, 3, 1, 1, 1, 2, 1, 1, 0, 2, 2, 3, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 3, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 1, 0, 2, 0, 4, 0, 0, 2, 0, 0, 0, 4, 0, 0, 3, 2, 1, 2, 4, 0, 3, 1, 0, 4, 1, 1, 1, 0, 3, 0, 1, 4, 0, 0, 3, 0, 0, 1, 2, 1, 1, 2, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 2, 3, 4, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
2020-11-11 17:13:17,8800000000000,tester,m,40,165,72,-0.457,-0.884,-0.047,25.202,18.048,61.44,"[0, 0, 0, 1, 0, 1, 4, 2, 0, 3, 830, 0, 3, 0, 2, 0, 0, 1, 1, 2, 10, 0, 0, 1, 0, 0, 0, 4, 1, 1, 0, 3, 2, 2, 0, 3, 2, 1, 0, 2, 4, 2, 1, 1, 3, 2, 1, 0, 1, 2, 0, 3, 2, 2, 4, 4, 2, 5, 2, 1, 0, 1, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 0, 0, 2, 0, 1, 0, 0, 2, 0, 1, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 3, 7, 1, 1, 3, 1, 0, 5, 1, 0, 1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 2, 2, 2, 2, 3, 1, 1, 2, 0, 2, 2, 2, 3, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
2020-11-11 17:13:18,8800000000000,tester,m,40,165,72,-0.457,-0.884,-0.047,25.199,18.048,61.44,"[0, 0, 2, 1, 2, 11, 1, 3, 0, 2, 827, 2, 0, 1, 0, 0, 0, 0, 1, 0, 104, 0, 1, 1, 1, 0, 2, 3, 0, 2, 2, 1, 6, 3, 1, 5, 0, 2, 0, 0, 4, 2, 2, 2, 0, 2, 2, 0, 1, 1, 0, 2, 1, 2, 3, 0, 4, 2, 0, 3, 0, 0, 0, 3, 1, 2, 1, 3, 0, 0, 0, 0, 0, 1, 2, 0, 0, 3, 2, 0, 0, 0, 0, 1, 2, 1, 0, 4, 2, 2, 2, 1, 0, 1, 0, 0, 2, 2, 0, 0, 0, 1, 0, 1, 2, 2, 0, 1, 2, 0, 0, 1, 1, 2, 3, 0, 0, 2, 0, 2, 0, 1, 0, 4, 4, 0, 2, 2, 0, 1, 1, 2, 0, 0, 2, 2, 1, 0, 2, 2, 0, 0, 1, 0, 3, 1, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1]"
